"IDbait","IDoe"
"19_36414293","19_36389676"
"19_38810013","19_50867061"
"19_40766703","19_42890785"
"19_42299648","19_42890785"
"19_42362412","19_42890785"
"19_42420134","19_42890785"
"19_42462449","19_42890785"
"19_42567778","19_42890785"
"19_42628923","19_42890785"
"19_42644877","19_42890785"
"19_42693183","19_42890785"
"19_42744674","19_42890785"
"19_42757045","19_42890785"
"19_42783123","19_42890785"
"19_43025373","19_42890785"
"19_45415407","19_45432549"
"19_45457145","19_45432549"
"19_45577644","19_45432549"
"19_45680917","19_45432549"
"19_47777264","19_47920757"
"19_48204723","19_47920757"
"19_49863362","19_50077447"
"19_49996008","19_50077447"
"19_50015130","19_50077447"
"19_50526842","19_36389676"
"19_50978139","19_50867061"
"19_50986471","19_50867061"
"19_51144097","19_50867061"
"19_51144097","19_55040043"
"19_51169584","19_50867061"
"19_51219524","19_50867061"
"19_51269603","19_50867061"
"19_51287076","19_50867061"
"19_51300965","19_50867061"
"19_51643530","19_42890785"
"19_51643530","19_50077447"
"19_51643530","19_50867061"
"19_51643530","19_55040043"
"19_51760252","19_55040043"
"19_54463217","19_55040043"
"19_54693495","19_51617905"
"19_54693495","19_56158633"
"19_54764090","19_55040043"
"19_54959142","19_36389676"
"19_55082318","19_55040043"
"19_55230379","19_55040043"
"19_55384818","19_55040043"
"19_55415560","19_55040043"
"19_55466303","19_55040043"
"19_55623199","19_56158633"
"19_55766765","19_56158633"
"19_55794659","19_55687349"
"19_55850741","19_42890785"
"19_55850741","19_50867061"
"19_55850741","19_55687349"
"19_55850741","19_56158633"
"19_55863853","19_55687349"
"19_55887030","19_55687349"
"19_55892329","19_55687349"
"19_55892329","19_56158633"
"19_55912942","19_55687349"
"19_55937874","19_55687349"
"19_55986149","19_55687349"
"19_55986149","19_56158633"
"19_55988388","19_55687349"
"19_55988388","19_56158633"
"19_56134084","19_50867061"
"19_56134084","19_55687349"
"19_56239352","19_55040043"
"2_3517384","2_10949502"
"2_3621510","2_10949502"
"2_3621510","2_128050745"
"2_9982520","2_10949502"
"2_10826231","2_10949502"
"2_10861240","2_10949502"
"2_11272832","2_10949502"
"2_11291241","2_10949502"
"2_11597935","2_10949502"
"2_15818632","2_15828658"
"2_16702524","2_15828658"
"2_17926946","2_10949502"
"2_24148001","2_24229593"
"2_24148001","2_27847776"
"2_24250489","2_24229593"
"2_24423614","2_24229593"
"2_27253488","2_27847776"
"2_27291157","2_27847776"
"2_27300221","2_27847776"
"2_27577243","2_27847776"
"2_27592548","2_27847776"
"2_27597428","2_27847776"
"2_27629127","2_27847776"
"2_27662392","2_27847776"
"2_27698373","2_27847776"
"2_27708909","2_27847776"
"2_27716591","2_27847776"
"2_27719258","2_27847776"
"2_27756552","2_27847776"
"2_28614158","2_28110896"
"2_29115829","2_27847776"
"2_32234278","2_32581582"
"2_32262070","2_32581582"
"2_32280111","2_32581582"
"2_32387652","2_32581582"
"2_32489728","2_32581582"
"2_32502385","2_32581582"
"2_32598006","2_32581582"
"2_33822817","2_32581582"
"2_37191997","2_38973630"
"2_37310635","2_38973630"
"2_37383293","2_32581582"
"2_38603002","2_38973630"
"2_38824491","2_38973630"
"2_39113162","2_38973630"
"2_61692173","2_61401297"
"2_73458148","2_27847776"
"2_101920536","2_103033865"
"2_102003700","2_103033865"
"2_102310610","2_103033865"
"2_102679617","2_103033865"
"2_102924180","2_103033865"
"2_105988215","2_106358143"
"2_106471337","2_106358143"
"2_106673476","2_106358143"
"2_106795423","2_106358143"
"2_106800313","2_106358143"
"2_118841344","2_119690697"
"2_120116937","2_119690697"
"2_122494151","2_128050745"
"2_128136009","2_128050745"
"2_128174241","2_128050745"
"2_128224215","2_128050745"
"2_128229810","2_128050745"
"2_128283551","2_128050745"
"2_128292356","2_128050745"
"2_128434304","2_128050745"
"2_128454454","2_128050745"
"2_128566689","2_128050745"
"2_128599905","2_128050745"
"2_128640632","2_128050745"
"2_128848542","2_27847776"
"2_128848542","2_128050745"
"2_129073888","2_128050745"
"2_131099403","2_128050745"
"2_131111894","2_128050745"
"2_131850103","2_128050745"
"2_131850103","2_152113602"
"2_131860828","2_128050745"
"2_148777364","2_152113602"
"2_149400624","2_152113602"
"2_149894508","2_152113602"
"2_150438437","2_152113602"
"2_150444008","2_152113602"
"2_150465739","2_152113602"
"2_152144313","2_152113602"
"2_152211329","2_152113602"
"2_152684019","2_152113602"
"2_153573680","2_152113602"
"2_190303109","2_191207572"
"2_190435886","2_191207572"
"2_190522807","2_191207572"
"2_190533750","2_191207572"
"2_190623818","2_191207572"
"2_190627594","2_191207572"
"2_190640564","2_191207572"
"2_190646614","2_191207572"
"2_190649094","2_191207572"
"2_191394777","2_191207572"
"2_191511257","2_191207572"
"2_191745037","2_191207572"
"2_191877639","2_191207572"
"2_200772441","2_203131695"
"2_200813322","2_203131695"
"2_201372793","2_203131695"
"2_201674570","2_203131695"
"2_201729322","2_203131695"
"2_201757574","2_203131695"
"2_201931658","2_203131695"
"2_201975801","2_203131695"
"2_202315723","2_203131695"
"2_202643601","2_203131695"
"2_202650409","2_203131695"
"2_203775636","2_203131695"
"2_203875132","2_203131695"
"2_206947984","2_203131695"
"2_206947984","2_208887211"
"2_207023009","2_203131695"
"2_207023009","2_208887211"
"2_207026883","2_203131695"
"2_207026883","2_208887211"
"2_207629540","2_208887211"
"2_208392966","2_208887211"
"2_208487189","2_208887211"
"2_208544233","2_208887211"
"2_208575060","2_208887211"
"2_208630833","2_208887211"
"2_209129299","2_203131695"
"2_209129299","2_208887211"
"2_210863697","2_203131695"
"2_210863697","2_209222656"
"2_210893932","2_209222656"
"2_211030130","2_152113602"
"2_211030130","2_203131695"
"2_214011340","2_216940809"
"2_214147251","2_216940809"
"2_216166464","2_216940809"
"2_216966722","2_216940809"
"2_217270739","2_216940809"
"2_217344416","2_216940809"
"2_217362391","2_216940809"
"2_218988939","2_219028060"
"2_219080697","2_220107051"
"2_219134749","2_220107051"
"2_219135861","2_220107051"
"2_219221459","2_219028060"
"2_219242191","2_219028060"
"2_219261830","2_219028060"
"2_219261830","2_220107051"
"2_219266624","2_219028060"
"2_219266624","2_220107051"
"2_219431826","2_220107051"
"2_219452501","2_219028060"
"2_219536177","2_27847776"
"2_219567778","2_219028060"
"2_219695712","2_219028060"
"2_219741660","2_220107051"
"2_219777204","2_219028060"
"2_220024772","2_220107051"
"2_220040597","2_220107051"
"2_220077689","2_220107051"
"2_220091728","2_220107051"
"2_220160298","2_220107051"
"2_231280202","2_231086137"
"2_231449529","2_231086137"
"2_231577286","2_231086137"
"2_238766345","2_239002438"
"20_5089241","20_4794782"
"20_5101169","20_4794782"
"20_23011171","20_23063909"
"20_23027371","20_23063909"
"20_23325253","20_23063909"
"20_23337748","20_23063909"
"20_23342097","20_23063909"
"20_32874333","20_33403724"
"20_33052505","20_33403724"
"20_33678702","20_33403724"
"20_37227420","20_37058114"
"20_37372292","20_37058114"
"20_37587585","20_49544877"
"20_43972502","20_44041084"
"20_43972502","20_44517051"
"20_44438565","20_44517051"
"20_44562442","20_44041084"
"20_44562442","20_44517051"
"20_44562442","20_44537996"
"20_44596299","20_44041084"
"20_44596299","20_44517051"
"20_49347302","20_49544877"
"20_49347302","20_55957140"
"20_49411130","20_49544877"
"20_54962085","20_55957140"
"20_55029819","20_55957140"
"20_55042694","20_55957140"
"20_55923186","20_55957140"
"20_56960145","20_55957140"
"20_57223958","20_55957140"
"20_57581110","20_55957140"
"20_57616380","20_55957140"
"20_60638150","20_60756847"
"20_60799030","20_60756847"
"20_61417415","20_60756847"
"20_62168042","20_62360730"
"20_62168042","20_62424246"
"20_62486746","20_62064788"
"20_62486746","20_62186341"
"20_62486746","20_62360730"
"20_62486746","20_62424246"
"20_62546792","20_62360730"
"20_62571195","20_62186341"
"20_62571195","20_62360730"
"20_62571195","20_62424246"
"21_26977235","21_30444293"
"21_27102338","21_30444293"
"21_30358630","21_30444293"
"21_30390625","21_30444293"
"21_30395033","21_30444293"
"21_30549307","21_30444293"
"21_30560019","21_30444293"
"21_30741895","21_30444293"
"21_40553065","21_40719555"
"21_40686082","21_40719555"
"21_40687234","21_40719555"
"21_40690032","21_40719555"
"21_40717369","21_40719555"
"21_40748849","21_40719555"
"21_44845321","21_44584505"
"21_45406799","21_45231646"
"21_45619378","21_45231646"
"21_45619378","21_45552223"
"21_45659255","21_45552223"
"21_45661940","21_45552223"
"21_45697783","21_45552223"
"21_45758088","21_45552223"
"21_47877984","13_115046237"
"21_48054768","13_115046237"
"22_21354010","22_21985325"
"22_21399681","22_21317189"
"22_21399681","22_21985325"
"22_23902493","22_24223037"
"22_24381383","22_24223037"
"22_24562071","22_24223037"
"22_24638204","22_24223037"
"22_24643483","22_24223037"
"22_24947755","22_24223037"
"22_24973145","22_24223037"
"22_26878935","22_27005810"
"22_35640079","22_35694200"
"22_35774859","22_35694200"
"22_46691129","22_46460566"
"22_46962359","22_46460566"
"3_4343838","3_5018512"
"3_4792448","3_5018512"
"3_4914325","3_5018512"
"3_4922743","3_5018512"
"3_9400695","3_9925635"
"3_9916335","3_9925635"
"3_10152700","3_9925635"
"3_10253883","3_9925635"
"3_10284356","3_9925635"
"3_10324247","3_9925635"
"3_12704266","3_13514726"
"3_12877291","3_13514726"
"3_13097994","3_13514726"
"3_13687304","3_13514726"
"3_13919094","3_13514726"
"3_14166437","3_13514726"
"3_14185108","3_13514726"
"3_14693041","3_13514726"
"3_14693041","3_184029363"
"3_25830915","3_38022637"
"3_37889807","3_38022637"
"3_38064277","3_38022637"
"3_38205215","3_38022637"
"3_38487578","3_38022637"
"3_38534164","3_38022637"
"3_38690218","3_38022637"
"3_48281927","3_48595980"
"3_48506000","3_48335867"
"3_48506000","3_48595980"
"3_49203291","3_49309938"
"3_51944838","3_51982010"
"3_52091297","3_51982010"
"3_52187553","3_51982010"
"3_52222062","3_51982010"
"3_52222062","3_52277039"
"3_52294731","3_52277039"
"3_52317478","3_52277039"
"3_53925186","3_38022637"
"3_93692817","3_97690466"
"3_93693897","3_97690466"
"3_93780765","3_97690466"
"3_93780765","3_100052230"
"3_93780765","3_118948999"
"3_93780765","3_149525633"
"3_93816776","3_97690466"
"3_97480970","3_97690466"
"3_97540233","3_97690466"
"3_98240929","3_97690466"
"3_98240929","3_100052230"
"3_98240929","3_100322443"
"3_98248678","3_97690466"
"3_98311495","3_97690466"
"3_98447570","3_97690466"
"3_98522759","3_97690466"
"3_98617768","3_97690466"
"3_99536568","3_97690466"
"3_99536568","3_100052230"
"3_99536568","3_100322443"
"3_100420159","3_100052230"
"3_100420159","3_101496145"
"3_101205014","3_100052230"
"3_101205014","3_101496145"
"3_101269444","3_100052230"
"3_101290948","3_97690466"
"3_101290948","3_100052230"
"3_101290948","3_101496145"
"3_101393991","3_100052230"
"3_101393991","3_101496145"
"3_101404833","3_101496145"
"3_101440559","3_101496145"
"3_101815735","3_101496145"
"3_105084064","3_101496145"
"3_118656513","3_118948999"
"3_118860364","3_118948999"
"3_118860364","3_119295533"
"3_119011485","3_118948999"
"3_119038923","3_118948999"
"3_119060129","3_118948999"
"3_119184637","3_118948999"
"3_119215046","3_118948999"
"3_119215046","3_119295533"
"3_119303946","3_118948999"
"3_119303946","3_119295533"
"3_119379574","3_118948999"
"3_119379574","3_119295533"
"3_119420374","3_118948999"
"3_119495743","3_118948999"
"3_119495743","3_119295533"
"3_119810049","3_118948999"
"3_119810049","3_119295533"
"3_120067484","3_118948999"
"3_120314666","3_118948999"
"3_120459732","3_118948999"
"3_127768808","3_184029363"
"3_128718230","3_128778937"
"3_128791241","3_128778937"
"3_128839460","3_128778937"
"3_128873981","3_128778937"
"3_128891650","3_128778937"
"3_128997487","3_128778937"
"3_129032896","3_128778937"
"3_129106968","3_128778937"
"3_148707279","3_149525633"
"3_148802102","3_149525633"
"3_148838546","3_149525633"
"3_149240919","3_149525633"
"3_149494370","3_149525633"
"3_150125820","3_149525633"
"3_150263050","3_149525633"
"3_157823026","3_158387933"
"3_158443544","3_158387933"
"3_160112782","3_158387933"
"3_167447672","3_149525633"
"3_167447672","3_158387933"
"3_171755271","3_176913576"
"3_176762517","3_176913576"
"3_176841166","3_176913576"
"3_177340561","3_176913576"
"3_177721416","3_176913576"
"3_177990144","3_176913576"
"3_178788587","3_176913576"
"3_178863488","3_176913576"
"3_179037674","3_176913576"
"3_179064863","3_176913576"
"3_179064863","3_185653522"
"3_179326784","3_184029363"
"3_183145678","3_183541034"
"3_183167867","3_183541034"
"3_183266196","3_183541034"
"3_183266196","3_184029363"
"3_183353058","3_184029363"
"3_183600865","3_184029363"
"3_183733408","3_184029363"
"3_183814579","3_183744652"
"3_183814579","3_184029363"
"3_183852294","3_184029363"
"3_183892124","3_184029363"
"3_183902355","3_183541034"
"3_183902355","3_183744652"
"3_183902355","3_184029363"
"3_183958078","3_183541034"
"3_183958078","3_183744652"
"3_183964339","3_183744652"
"3_185427732","3_185653522"
"3_186078931","3_185653522"
"3_186283614","3_185653522"
"3_186285711","3_185653522"
"3_186329664","3_185653522"
"3_186481538","3_185653522"
"3_186502291","3_185653522"
"3_186503540","3_185653522"
"3_186522541","3_185653522"
"3_186524905","3_185653522"
"3_186646094","3_185653522"
"3_186924759","3_185653522"
"3_196116674","3_196064888"
"3_196152822","3_196064888"
"3_196229776","3_196064888"
"3_196464000","3_196064888"
"4_49105","13_115046237"
"4_2751986","4_2931354"
"4_2844877","4_2931354"
"4_6705941","4_6682999"
"4_6908960","4_6682999"
"4_7040401","4_6682999"
"4_7064676","4_6682999"
"4_24975857","4_24796081"
"4_68410110","4_68749569"
"4_68421266","4_68749569"
"4_68563790","4_68749569"
"4_68612203","4_68749569"
"4_69210989","4_68749569"
"4_73932444","4_90023814"
"4_73932444","4_144103156"
"4_76436564","4_144103156"
"4_87852276","4_88134863"
"4_88920060","4_90023814"
"4_89142062","4_90023814"
"4_89376709","4_90023814"
"4_89604948","4_90023814"
"4_89617116","4_90023814"
"4_90752542","4_90023814"
"4_91046879","4_90023814"
"4_95128457","4_90023814"
"4_95128457","4_144103156"
"4_95370467","4_90023814"
"4_108638070","4_88134863"
"4_108638070","4_90023814"
"4_129207424","4_144103156"
"4_129730071","4_144103156"
"4_130011978","4_144103156"
"4_140092567","4_144103156"
"4_140222224","4_141439359"
"4_140222224","4_144103156"
"4_140223552","4_144103156"
"4_140366226","4_144103156"
"4_140585623","4_141439359"
"4_140585623","4_144103156"
"4_141074989","4_144103156"
"4_142130185","4_144103156"
"4_142137354","4_144103156"
"4_144253937","4_144103156"
"4_144432260","4_144103156"
"4_146015816","4_141439359"
"4_146015816","4_144103156"
"4_146099479","4_144103156"
"4_146533445","4_144103156"
"4_146859717","4_144103156"
"4_148538242","4_144103156"
"4_149364533","4_144103156"
"4_152019427","4_144103156"
"4_154260455","4_154380269"
"4_155470188","4_144103156"
"4_156297608","4_144103156"
"4_159642400","4_144103156"
"4_160021754","4_141439359"
"4_160021754","4_144103156"
"4_164085345","4_144103156"
"4_164085345","4_164407053"
"4_166127745","4_164407053"
"4_166247377","4_144103156"
"4_166247377","4_164407053"
"4_169239392","4_144103156"
"5_39072805","5_41923918"
"5_40835353","5_41923918"
"5_41867296","5_41923918"
"5_42755738","5_41923918"
"5_42886908","5_41923918"
"5_43017696","5_41923918"
"5_43310396","5_41923918"
"5_43480572","5_41923918"
"5_43509790","5_41923918"
"5_43557746","5_41923918"
"5_43601534","5_41923918"
"5_44807482","5_41923918"
"5_60625183","5_60455031"
"5_60930891","5_60455031"
"5_60954164","5_60455031"
"5_61698932","5_60455031"
"5_90678873","5_95153550"
"5_94884302","5_95153550"
"5_94952477","5_95153550"
"5_94978641","5_95153550"
"5_95865264","5_95153550"
"5_95919184","5_95153550"
"5_96077963","5_95153550"
"5_96140940","5_95153550"
"5_96210582","5_95153550"
"5_96269877","5_95153550"
"5_96510379","5_95153550"
"5_98258843","5_95153550"
"5_100238533","5_95153550"
"5_112308383","5_122109131"
"5_114879660","5_122109131"
"5_114956787","5_122109131"
"5_118320592","5_122109131"
"5_118600720","5_122109131"
"5_121295891","5_122109131"
"5_122176504","5_122109131"
"5_122370210","5_122109131"
"5_122758590","5_122109131"
"5_122845227","5_122109131"
"5_125929950","5_122109131"
"5_126091020","5_122109131"
"5_126110688","5_122109131"
"5_126849254","5_122109131"
"5_137087119","5_122109131"
"5_137957181","5_138720525"
"5_140699383","5_122109131"
"5_142919308","5_143189753"
"5_145824140","5_122109131"
"5_148926713","5_148800556"
"5_148931319","5_148800556"
"5_154320308","5_122109131"
"5_162863336","5_122109131"
"5_162886379","5_122109131"
"5_162917790","5_122109131"
"5_162926334","5_122109131"
"5_167911435","5_122109131"
"5_176735949","5_176915420"
"5_176826407","5_176915420"
"5_176942492","5_176915420"
"6_26196886","6_28887167"
"6_26285060","6_28887167"
"6_27776624","6_28887167"
"6_27790966","6_28887167"
"6_27834351","6_28887167"
"6_28740618","6_29555185"
"6_28953082","6_29555185"
"6_28971557","6_29555185"
"6_29007922","6_29555185"
"6_29052463","6_29555185"
"6_29061133","6_29555185"
"6_29078597","6_29555185"
"6_29364332","6_29555185"
"6_29400501","6_29555185"
"6_29413855","6_29555185"
"6_29422961","6_29555185"
"6_29455000","6_29555185"
"6_29547936","6_29555185"
"6_29689237","6_29555185"
"6_29794186","6_29555185"
"6_30052641","6_30123678"
"6_30101982","6_29555185"
"6_30101982","6_30123678"
"6_30455605","6_30653644"
"6_30455605","6_30683521"
"6_30534753","6_30653644"
"6_30534753","6_30683521"
"6_30534753","6_31742531"
"6_30635595","6_30683521"
"6_30669222","6_30683521"
"6_30687573","6_30653644"
"6_31462627","6_31742531"
"6_31509720","6_31863610"
"6_31511143","6_31742531"
"6_31511143","6_31863610"
"6_31548352","6_31528654"
"6_31552654","6_31742531"
"6_31629077","6_31742531"
"6_31635460","6_31742531"
"6_31635460","6_31863610"
"6_31643317","6_31742531"
"6_31643317","6_31863610"
"6_31672196","6_31528654"
"6_31672196","6_31742531"
"6_31672196","6_31863610"
"6_31680466","6_31742531"
"6_31706940","6_31742531"
"6_31753069","6_31742531"
"6_31836415","6_31528654"
"6_31836415","6_31742531"
"6_31836415","6_31863610"
"6_31851517","6_31742531"
"6_31851517","6_31863610"
"6_34358166","6_34198389"
"6_41746526","6_42016105"
"6_41752785","6_42016105"
"6_41860843","6_42016105"
"6_41884344","6_42016105"
"6_64344687","6_80713209"
"6_74228212","6_80713209"
"6_74360315","6_80713209"
"6_75992327","6_80713209"
"6_76299843","6_80713209"
"6_76454807","6_80713209"
"6_79784162","6_80713209"
"6_79943095","6_80713209"
"6_80244324","6_80713209"
"6_80655083","6_80713209"
"6_80815905","6_80713209"
"6_82460183","6_80713209"
"6_82473430","6_80713209"
"6_82916067","6_80713209"
"6_82956356","6_80713209"
"6_83775216","6_80713209"
"6_83890347","6_80713209"
"6_84567138","6_80713209"
"6_84937098","6_80713209"
"6_86157894","6_80713209"
"6_86302839","6_80713209"
"6_86330758","6_80713209"
"6_86350239","6_80713209"
"6_86384683","6_80713209"
"6_86388294","6_80713209"
"6_96024043","6_80713209"
"6_116564487","6_119214311"
"6_116596008","6_119214311"
"6_116890037","6_119214311"
"6_116989685","6_119214311"
"6_117001890","6_119214311"
"6_117923320","6_119214311"
"6_117993336","6_119214311"
"6_119027615","6_119214311"
"6_121655242","6_119214311"
"6_122719320","6_119214311"
"6_122787051","6_119214311"
"6_126100132","6_119214311"
"6_139307783","6_139453064"
"6_139348172","6_139453064"
"6_139608329","6_139453064"
"6_139693500","6_139453064"
"6_142467829","6_139453064"
"6_149352592","6_149780240"
"6_149539319","6_149780240"
"6_149561034","6_149780240"
"6_149834768","6_149780240"
"6_149865416","6_159063732"
"6_149885411","6_159063732"
"6_151710012","6_119214311"
"6_158732550","6_159063732"
"6_159415356","6_159063732"
"6_160131661","6_159063732"
"6_160131661","6_159465776"
"6_160144120","6_159063732"
"6_160144120","6_159465776"
"6_160182280","6_159063732"
"6_160389507","6_159063732"
"6_160389507","6_159465776"
"6_166795342","6_167367477"
"7_2271653","7_1542034"
"7_2271653","7_1559148"
"7_2281303","7_1542034"
"7_2390145","7_1542034"
"7_2390145","7_1559148"
"7_2590223","7_1542034"
"7_2590223","7_1559148"
"7_2594256","7_1542034"
"7_2664449","7_1542034"
"7_2664449","7_1559148"
"7_5545104","7_5534637"
"7_5601713","7_5534637"
"7_5629496","7_5534637"
"7_5815434","7_5534637"
"7_6096362","7_6409585"
"7_10974386","7_12724826"
"7_11012917","7_12724826"
"7_12248711","7_12724826"
"7_16460565","7_12724826"
"7_30173242","7_30315644"
"7_30511777","7_30315644"
"7_30632312","7_30315644"
"7_73607831","7_74054690"
"7_75982515","7_77426595"
"7_77045115","7_77426595"
"7_77047332","7_77426595"
"7_77161674","7_77426595"
"7_77325125","7_77426595"
"7_96743050","7_102786844"
"7_98610216","7_99004858"
"7_98739071","7_102786844"
"7_99153562","7_99004858"
"7_102711133","7_102786844"
"7_102984629","7_102786844"
"7_130351070","7_129832235"
"7_130415578","7_129832235"
"7_134140295","7_134853710"
"7_134330931","7_134853710"
"7_134425267","7_134853710"
"7_134670203","7_134853710"
"7_135192499","7_134853710"
"7_135346487","7_134853710"
"7_149193871","7_148930978"
"7_149411158","7_150744633"
"7_150063037","7_150744633"
"7_151652878","7_151498663"
"7_151705798","7_151498663"
"7_156927915","7_150744633"
"8_27939922","8_28195452"
"8_27945322","8_28195452"
"8_55013843","8_56812601"
"8_56684485","8_56812601"
"8_56780974","8_56812601"
"8_56978677","8_56812601"
"8_56986793","8_56812601"
"8_57032340","8_56812601"
"8_70971901","8_70739602"
"8_71313105","8_70739602"
"8_71482697","8_70739602"
"8_71515118","8_70739602"
"8_71518890","8_70739602"
"8_71578492","8_70739602"
"8_72361442","8_70739602"
"8_72740059","8_70739602"
"8_72743513","8_70739602"
"8_72752759","8_70739602"
"8_130831734","8_131024598"
"8_130878087","8_131024598"
"8_131007730","8_131024598"
"8_131078280","8_131024598"
"8_135724557","8_133772610"
"8_144641345","8_145080424"
"8_144657290","8_145080424"
"8_144724741","8_145080424"
"8_144766615","8_145080424"
"8_145132796","8_145080424"
"8_145504204","8_145080424"
"8_145528027","8_145080424"
"8_145546962","8_145080424"
"8_145612258","8_145080424"
"8_145626838","8_145080424"
"8_145635107","8_145080424"
"9_95891793","9_95815702"
"9_96331954","9_95815702"
"9_100456986","9_100745219"
"9_100677901","9_100745219"
"9_104160775","9_117691693"
"9_107379775","9_104355435"
"9_107456320","9_104355435"
"9_107507830","9_104355435"
"9_107524885","9_104355435"
"9_108002667","9_104355435"
"9_108454627","9_104355435"
"9_117153513","9_117691693"
"9_117343081","9_117691693"
"9_117370925","9_117691693"
"9_117550114","9_117691693"
"9_117565400","9_117691693"
"9_130554858","9_130634357"
"9_130575236","9_130634357"
"9_134953558","9_135752465"
"9_135283668","9_135752465"
"9_135544917","9_135752465"
"X_44195997","X_45059609"
"X_44398282","X_45059609"
"X_44718144","X_45059609"
"X_45599569","X_45059609"
"X_70321947","X_100640013"
"X_77160915","X_77913166"
"X_77389106","X_77913166"
"X_78425526","X_77913166"
"X_100062121","X_100640013"
"X_100075487","X_100640013"
"X_100223971","X_100640013"
"X_100296240","X_100640013"
"X_100330440","X_100640013"
"X_100603666","X_100640013"
"X_100658737","X_100640013"
"X_100669821","X_100640013"
"X_100681618","X_100640013"
"X_100868956","X_100640013"
"X_100874889","X_100640013"
"X_100881645","X_100640013"
"X_100910075","X_100640013"
"X_101184054","X_100640013"
"X_101403447","X_100640013"
"X_101969678","X_100640013"
"X_102461640","X_100640013"
"X_103394974","X_100640013"
"X_103407727","X_100640013"
"1_246948273","1_246964243"
"10_116577878","10_115418091"
"11_565318","11_612421"
"11_631027","11_612421"
"11_67039530","11_66031299"
"11_67039530","11_66051704"
"11_67039530","11_66081528"
"20_35200128","20_35401729"
"3_196362169","3_197475569"
"6_31994705","6_31947601"
"6_34198389","6_33576769"
"6_34198389","6_34514907"
"6_34198389","6_34652692"
"6_34198389","6_35218279"
"9_36165126","9_36124414"
"11_295655","11_612421"
"11_62552270","11_66051704"
"11_66101155","11_66051704"
"11_71229028","11_71258848"
"12_54689885","12_54940769"
"22_22852081","22_22597571"
"8_144724741","8_145645665"
