"IDbait","IDoe"
"9_117691693","9_117387157"
"9_117691693","9_117398220"
"9_117691693","9_117420479"
"9_117691693","9_117426004"
"9_117691693","9_117428632"
"9_117691693","9_117429434"
"9_117691693","9_117430221"
"9_117691693","9_117437580"
"9_117691693","9_117438750"
"9_117691693","9_117454202"
"9_117691693","9_117457317"
"9_117691693","9_117460997"
"9_117691693","9_117468204"
"9_117691693","9_117484003"
"9_117691693","9_117486170"
"9_117691693","9_117492440"
"9_117691693","9_117499152"
"9_117691693","9_117502786"
"9_117691693","9_117512023"
"9_117691693","9_117515292"
"9_117691693","9_117516512"
"9_117691693","9_117521445"
"9_117691693","9_117525984"
"9_117691693","9_117527427"
"9_117691693","9_117528172"
"9_117691693","9_117529447"
"9_117691693","9_117531072"
"9_117691693","9_117535923"
"9_117691693","9_117538740"
"9_117691693","9_117542538"
"9_117691693","9_117543604"
"9_117691693","9_117555937"
"9_117691693","9_117556629"
"9_117691693","9_117568539"
"9_117691693","9_117571193"
"9_117691693","9_117573936"
"9_117691693","9_117578045"
"9_117691693","9_117582055"
"9_117691693","9_117583171"
"9_117691693","9_117590921"
"9_117691693","9_117592726"
"9_117691693","9_117596965"
"9_117691693","9_117646681"
"9_117691693","9_117649767"
"9_117691693","9_117654209"
"9_117691693","9_117657919"
"9_117691693","9_117659968"
"9_117691693","9_117664325"
"9_117691693","9_117672402"
"9_117691693","9_117695434"
"9_117691693","9_117697701"
"9_117691693","9_117701582"
"9_117691693","9_117703110"
"9_117691693","9_117716216"
"9_117691693","9_117716690"
"9_117691693","9_117722260"
"9_117691693","9_117725856"
"9_117691693","9_117731363"
"9_117691693","9_117738247"
"9_117691693","9_117743807"
"9_117691693","9_117747377"
"9_117691693","9_117751047"
"9_117691693","9_117760231"
"9_117691693","9_117762798"
"9_117691693","9_117768761"
"9_117691693","9_117769336"
"9_117691693","9_117770507"
"9_117691693","9_117774434"
"9_117691693","9_117781063"
"9_117691693","9_117782622"
"9_117691693","9_117784284"
"9_117691693","9_117787745"
"9_117691693","9_117794823"
"9_117691693","9_118288968"
"9_117691693","9_119430800"
"9_127020137","9_126889459"
"9_127020137","9_126907505"
"9_127020137","9_126979953"
"9_130634357","9_130346649"
"9_130634357","9_130351302"
"9_130634357","9_130357444"
"9_130634357","9_130510195"
"9_130634357","9_130515351"
"9_130634357","9_130521074"
"9_130634357","9_130523460"
"9_130634357","9_130525030"
"9_130634357","9_130525422"
"9_130634357","9_130529649"
"9_130634357","9_130558774"
"9_130634357","9_130563407"
"9_130634357","9_130571574"
"9_130634357","9_130623888"
"9_133761855","9_133321383"
"9_133761855","9_133571873"
"9_133761855","9_133572319"
"9_133761855","9_133574273"
"9_133761855","9_133856509"
"9_133761855","9_133859871"
"9_133761855","9_133876151"
"9_133761855","9_133886404"
"9_133761855","9_133892280"
"9_133761855","9_133906374"
"9_133761855","9_133912844"
"9_133761855","9_133917146"
"9_133761855","9_133926195"
"9_135752465","9_133996718"
"9_135752465","9_134949511"
"9_135752465","9_134949955"
"9_135752465","9_134951897"
"9_135752465","9_135274902"
"9_135752465","9_135282898"
"9_135752465","9_135287534"
"9_135752465","9_135288933"
"9_135752465","9_135539594"
"9_135752465","9_135540713"
"9_135752465","9_135547213"
"9_135752465","9_135547464"
"9_135752465","9_135549501"
"9_135752465","9_135549895"
"9_135752465","9_135551088"
"X_45059609","X_43811156"
"X_45059609","X_43819090"
"X_45059609","X_43822850"
"X_45059609","X_46264675"
"X_77913166","X_78138913"
"X_77913166","X_78143919"
"X_77913166","X_78177735"
"X_77913166","X_78200932"
"X_77913166","X_78210914"
"X_77913166","X_78246998"
"X_77913166","X_78290751"
"X_77913166","X_78292693"
"X_77913166","X_78308404"
"X_77913166","X_78311049"
"X_77913166","X_78316018"
"X_77913166","X_78325513"
"X_77913166","X_78328041"
"X_77913166","X_78337168"
"X_77913166","X_78353348"
"X_77913166","X_78355457"
"X_77913166","X_78363891"
"X_77913166","X_78364067"
"X_77913166","X_78385405"
"X_77913166","X_78393476"
"X_77913166","X_78394202"
"X_77913166","X_78397864"
"X_77913166","X_78408492"
"X_77913166","X_78408680"
"X_77913166","X_78409199"
"X_77913166","X_78422286"
"X_77913166","X_78433066"
"X_77913166","X_78446222"
"X_77913166","X_78490974"
"X_77913166","X_78501263"
"X_77913166","X_78506433"
"X_77913166","X_78509426"
"X_77913166","X_78511182"
"X_77913166","X_78519374"
"X_77913166","X_78524217"
"X_77913166","X_78527417"
"X_77913166","X_78529111"
"X_77913166","X_78542431"
"X_77913166","X_78543456"
"X_77913166","X_78548196"
"X_77913166","X_78549063"
"X_77913166","X_78549674"
"X_77913166","X_78550478"
"X_77913166","X_78552500"
"X_77913166","X_78552827"
"X_77913166","X_78553228"
"X_77913166","X_78556123"
"X_77913166","X_78586696"
"X_77913166","X_78597376"
"X_77913166","X_78599335"
"X_77913166","X_78608816"
"X_77913166","X_78624902"
"X_77913166","X_78628369"
"X_77913166","X_78628557"
"X_77913166","X_78633544"
"X_77913166","X_78641999"
"X_77913166","X_78648886"
"X_77913166","X_78663578"
"X_77913166","X_78665543"
"X_77913166","X_78665904"
"X_77913166","X_78666971"
"X_77913166","X_78667973"
"X_77913166","X_78668956"
"X_77913166","X_78671709"
"X_77913166","X_78674453"
"X_77913166","X_78678220"
"X_77913166","X_78684708"
"X_77913166","X_78686442"
"X_77913166","X_78689811"
"X_77913166","X_78691123"
"X_77913166","X_78694732"
"X_77913166","X_78699886"
"X_77913166","X_78700703"
"X_77913166","X_78701598"
"X_77913166","X_78703689"
"X_77913166","X_78714562"
"X_77913166","X_78718770"
"X_77913166","X_78727113"
"X_77913166","X_78735024"
"X_100640013","X_74495012"
"X_100640013","X_80064049"
"X_100640013","X_99890153"
"X_100640013","X_99929503"
"X_100640013","X_100079613"
"X_100640013","X_100081661"
"X_100640013","X_100084131"
"X_100640013","X_100147044"
"X_100640013","X_100159507"
"X_100640013","X_100160578"
"X_100640013","X_100308893"
"X_100640013","X_100309736"
"X_100640013","X_100604443"
"X_100640013","X_100604858"
"X_100640013","X_100609775"
"X_100640013","X_100620310"
"X_100640013","X_100624353"
"X_100640013","X_100637144"
"X_100640013","X_100653246"
"X_100640013","X_100857093"
"X_100640013","X_100861230"
"X_100640013","X_100862796"
"X_100640013","X_100873481"
"X_100640013","X_100893360"
"X_100640013","X_100908187"
"X_100640013","X_100914914"
"X_100640013","X_101013551"
"X_100640013","X_101016840"
"X_100640013","X_101018687"
"X_100640013","X_101021583"
"X_100640013","X_101031174"
"X_100640013","X_101037940"
"X_100640013","X_101040137"
"X_100640013","X_101049511"
"X_100640013","X_101049839"
"X_100640013","X_101056731"
"X_100640013","X_101172179"
"X_100640013","X_101174764"
"X_100640013","X_101175335"
"X_100640013","X_101176284"
"X_100640013","X_101179910"
"X_100640013","X_101180679"
"X_100640013","X_101182862"
"X_100640013","X_101187736"
"X_100640013","X_101189949"
"X_100640013","X_101192000"
"X_100640013","X_101201012"
"X_100640013","X_101202931"
"X_100640013","X_101213209"
"X_100640013","X_101847178"
"X_100640013","X_101859947"
"X_100640013","X_101870186"
"X_100640013","X_101879891"
"X_100640013","X_101886429"
"X_100640013","X_101894347"
"X_100640013","X_101903434"
"X_100640013","X_101903897"
"X_100640013","X_101909855"
"X_100640013","X_101927088"
"X_100640013","X_101979258"
"X_100640013","X_101994006"
"X_100640013","X_102245100"
"X_100640013","X_102471489"
"X_100640013","X_102489196"
"X_100640013","X_102945156"
"X_100640013","X_102947398"
"X_100640013","X_103412128"
"X_100640013","X_103412302"
"X_100640013","X_117482243"
"X_153036571","X_152118765"
"X_153036571","X_153103916"
"X_153036571","X_153109141"
"X_153036571","X_153110452"
"X_153036571","X_153112072"
"X_153036571","X_153114033"
"X_153036571","X_153116945"
"X_153036571","X_153118318"
"X_153036571","X_153121202"
"X_153036571","X_153126718"
"X_153036571","X_153148344"
"X_153036571","X_153152777"
"X_153036571","X_153154892"
"X_153036571","X_153165741"
"X_153036571","X_153182877"
"X_153036571","X_153187062"
"X_153036571","X_153190396"
"X_153036571","X_153214267"
"X_153036571","X_153230256"
"1_1820953","1_1695714"
"1_1842635","1_1695714"
"1_3522935","1_3395462"
"1_3531260","1_3395462"
"1_3565776","1_3395462"
"1_3565776","1_3803349"
"1_3665843","1_3395462"
"1_3815536","1_3821668"
"1_6258535","1_3803349"
"1_6258535","1_3821668"
"1_6635296","1_6652466"
"1_6669510","1_6652466"
"1_6683584","1_3821668"
"1_6683584","1_6652466"
"1_12566709","1_12441329"
"1_12566709","1_12500152"
"1_12566709","1_12520792"
"1_12566709","1_12537169"
"1_12627258","1_12441329"
"1_12673527","1_12441329"
"1_12673527","1_12500152"
"1_12673527","1_12520792"
"1_12673527","1_12537169"
"1_12700924","1_12441329"
"1_15659242","1_15650958"
"1_15763811","1_15650958"
"1_15779730","1_15650958"
"1_15826428","1_15650958"
"1_15855326","1_15650958"
"1_17370286","1_17399401"
"1_17441219","1_17399401"
"1_17530817","1_17399401"
"1_17573271","1_17399401"
"1_17624557","1_17399401"
"1_17751756","1_17399401"
"1_19281467","1_19792155"
"1_19531652","1_19792155"
"1_19810353","1_19792155"
"1_19834133","1_19792155"
"1_19922861","1_19792155"
"1_19965667","1_19792155"
"1_19986147","1_19792155"
"1_20247143","1_20488073"
"1_20458341","1_20488073"
"1_20503783","1_20488073"
"1_20809456","1_20488073"
"1_23072076","1_20488073"
"1_24505108","1_24857768"
"1_24742131","1_24826071"
"1_24742131","1_24857768"
"1_24742861","1_24826071"
"1_24742861","1_24857768"
"1_24828117","1_24857768"
"1_25938885","1_25960403"
"1_26122880","1_25960403"
"1_26370521","1_26685408"
"1_26386211","1_26685408"
"1_26436399","1_26685408"
"1_26482010","1_26685408"
"1_26495199","1_26685408"
"1_26604966","1_26685408"
"1_27634193","1_27891290"
"1_27634193","1_27984081"
"1_27643559","1_27984081"
"1_27667759","1_27984081"
"1_27680897","1_27984081"
"1_27714328","1_27891290"
"1_27714328","1_27984081"
"1_27928426","1_27984081"
"1_27992231","1_27891290"
"1_29197677","1_29097889"
"1_29555189","1_31205318"
"1_31225190","1_31205318"
"1_31379889","1_31205318"
"1_32226064","1_32405056"
"1_36612957","1_36826349"
"1_36689675","1_36826349"
"1_38156332","1_38388916"
"1_38156332","1_38459958"
"1_38266511","1_38459958"
"1_38269910","1_38388916"
"1_38269910","1_38459958"
"1_38324477","1_38459958"
"1_39323109","1_38459958"
"1_43223689","1_43530491"
"1_43309800","1_43530491"
"1_43312141","1_43530491"
"1_43423610","1_43530491"
"1_44405566","1_45095428"
"1_44678697","1_45006350"
"1_44678697","1_45095428"
"1_44714915","1_45095428"
"1_44795296","1_45006350"
"1_44795296","1_45095428"
"1_44815789","1_45006350"
"1_44815789","1_45095428"
"1_44856226","1_45006350"
"1_44856226","1_45095428"
"1_44870573","1_45006350"
"1_44870573","1_45095428"
"1_45238578","1_45187655"
"1_45264674","1_45187655"
"1_45451481","1_45187655"
"1_45805323","1_45095428"
"1_45805323","1_45187655"
"1_45822403","1_45187655"
"1_45955111","1_45095428"
"1_45955111","1_45187655"
"1_45957468","1_45187655"
"1_45987157","1_45187655"
"1_46012546","1_45187655"
"1_52521547","1_52886528"
"1_53058961","1_52886528"
"1_53085455","1_52886528"
"1_54875902","1_54692400"
"1_54985504","1_54692400"
"1_55178338","1_54692400"
"1_55679204","1_56990807"
"1_84540202","1_85084643"
"1_84761608","1_85084643"
"1_84863031","1_85084643"
"1_84941119","1_85084643"
"1_84970647","1_85084643"
"1_85038838","1_85084643"
"1_86045765","1_85750653"
"1_86172888","1_85750653"
"1_94876094","1_95256799"
"1_95006048","1_95256799"
"1_95536274","1_95256799"
"1_95698761","1_95256799"
"1_100231938","1_100889577"
"1_100294153","1_100889577"
"1_100313162","1_100889577"
"1_100596834","1_100889577"
"1_100598666","1_100889577"
"1_100738063","1_100889577"
"1_101360898","1_100889577"
"1_101490474","1_100889577"
"1_101596382","1_100889577"
"1_110305446","1_110643854"
"1_110599260","1_110643854"
"1_113161259","1_114476152"
"1_113162604","1_114476152"
"1_114296018","1_114476152"
"1_114352796","1_114476152"
"1_115051914","1_114476152"
"1_115258854","1_114476152"
"1_115298294","1_114476152"
"1_117292351","1_117519246"
"1_153636395","1_153753855"
"1_153649059","1_153753855"
"1_153893802","1_153753855"
"1_153917401","1_153753855"
"1_153923538","1_153753855"
"1_153936971","1_153753855"
"1_153941440","1_153753855"
"1_153956792","1_153753855"
"1_154310437","1_154368399"
"1_154376485","1_154987754"
"1_154521938","1_154368399"
"1_154521938","1_154987754"
"1_154529331","1_154987754"
"1_154539788","1_154987754"
"1_154551150","1_154987754"
"1_154893404","1_154987754"
"1_154931357","1_154987754"
"1_155819269","1_156025679"
"1_155878379","1_156025679"
"1_155887793","1_156025679"
"1_155887793","1_156247816"
"1_155895449","1_156025679"
"1_155903675","1_156025679"
"1_155903675","1_156247816"
"1_156011183","1_156247816"
"1_156159422","1_156025679"
"1_156252139","1_156025679"
"1_156467805","1_156453608"
"1_156498077","1_156453608"
"1_156542064","1_156453608"
"1_156542064","1_156465219"
"1_156548152","1_156453608"
"1_156557122","1_156247816"
"1_156557122","1_156453608"
"1_156557122","1_156465219"
"1_156565606","1_156453608"
"1_156565606","1_156465219"
"1_156582371","1_156453608"
"1_156582371","1_156465219"
"1_156595211","1_156453608"
"1_156682729","1_156453608"
"1_156682729","1_156465219"
"1_156696068","1_156025679"
"1_156696068","1_156453608"
"1_156696068","1_156465219"
"1_156707018","1_156025679"
"1_156707018","1_156453608"
"1_156707018","1_156465219"
"1_156715900","1_156025679"
"1_156715900","1_156247816"
"1_156715900","1_156453608"
"1_156736011","1_156025679"
"1_156736011","1_156453608"
"1_156736011","1_156465219"
"1_157745093","1_157663286"
"1_157788282","1_157663286"
"1_157959598","1_159046212"
"1_158149089","1_159046212"
"1_158220701","1_159046212"
"1_158301274","1_159046212"
"1_158366214","1_159046212"
"1_158449249","1_159046212"
"1_158460435","1_159046212"
"1_158515572","1_159046212"
"1_158745645","1_159046212"
"1_158798262","1_159046212"
"1_158898553","1_159046212"
"1_161475215","1_161696293"
"1_161674767","1_161696293"
"1_165595523","1_165825996"
"1_165735279","1_165825996"
"1_167690219","1_168196969"
"1_169330748","1_168196969"
"1_169763395","1_168196969"
"1_173017785","1_173090366"
"1_180471076","1_180920740"
"1_181002457","1_180920740"
"1_182757765","1_182602558"
"1_198125236","1_198632651"
"1_198501177","1_198586969"
"1_198501177","1_198632651"
"1_198605450","1_198586969"
"1_205561889","1_205684070"
"1_208039189","1_209941753"
"1_209739530","1_209941753"
"1_209756686","1_209941753"
"1_209823579","1_209941753"
"1_209848320","1_209941753"
"1_209856272","1_209941753"
"1_209955276","1_209941753"
"1_210000236","1_209941753"
"1_210000236","1_211520694"
"1_210000236","1_212207624"
"1_210000236","1_212963007"
"1_211848363","1_212207624"
"1_211848363","1_212625892"
"1_212002773","1_212207624"
"1_212003251","1_212207624"
"1_212191627","1_212625892"
"1_212208814","1_212428632"
"1_212208814","1_212625892"
"1_212208814","1_212963007"
"1_212524742","1_212207624"
"1_212583008","1_212207624"
"1_212583008","1_212963007"
"1_212605695","1_212207624"
"1_212797173","1_212625892"
"1_212797173","1_212963007"
"1_212861779","1_212625892"
"1_212861779","1_212963007"
"1_212871489","1_212207624"
"1_212871489","1_212625892"
"1_212871489","1_212963007"
"1_212964495","1_212207624"
"1_212964495","1_212625892"
"1_213184840","1_212207624"
"1_213184840","1_212963007"
"1_213224571","1_212207624"
"1_214775801","1_209941753"
"1_214775801","1_212207624"
"1_214775801","1_212963007"
"1_224032489","1_223898361"
"1_224510175","1_223898361"
"1_224543448","1_223898361"
"1_224617641","1_223898361"
"1_226186235","1_226592308"
"1_226246277","1_226592308"
"1_226364150","1_226592308"
"1_226856125","1_226897582"
"1_226912771","1_226592308"
"1_228399082","1_228463234"
"1_231663379","1_231543270"
"1_231747606","1_231543270"
"1_234505996","1_235262042"
"1_234603097","1_235262042"
"1_234728394","1_234975554"
"1_234728394","1_234992086"
"1_234728394","1_235113832"
"1_234728394","1_235262042"
"1_234740384","1_234975554"
"1_234740384","1_234992086"
"1_234740384","1_235113832"
"1_234740384","1_235262042"
"1_235488356","1_235262042"
"1_243417103","1_244479413"
"1_243895655","1_244479413"
"1_244744391","1_244964513"
"1_244812432","1_244964513"
"1_245110394","1_244964513"
"1_245131666","1_244964513"
"1_245184503","1_244964513"
"1_245206207","1_244964513"
"10_179510","10_135200938"
"10_975827","10_3132160"
"10_1033144","10_849162"
"10_1033144","10_865498"
"10_1033144","10_3132160"
"10_1033144","10_3137058"
"10_1083662","10_865498"
"10_1094992","10_865498"
"10_1094992","10_3132160"
"10_1200874","10_849162"
"10_3175687","10_5489613"
"10_3790089","10_3464253"
"10_3790089","10_3504943"
"10_3790089","10_3593629"
"10_3805190","10_3247551"
"10_3805190","10_3464253"
"10_3805190","10_3504943"
"10_3805190","10_3593629"
"10_3826209","10_3464253"
"10_3826209","10_3504943"
"10_3826209","10_3593629"
"10_4554373","10_3464253"
"10_4554373","10_3504943"
"10_4827581","10_3247551"
"10_5561105","10_5489613"
"10_5707483","10_5489613"
"10_5724875","10_5489613"
"10_5876004","10_5489613"
"10_5920962","10_5489613"
"10_11138873","10_11280866"
"10_11138873","10_11382398"
"10_11212079","10_11280866"
"10_11645734","10_11739029"
"10_12288804","10_12642369"
"10_12385400","10_12642369"
"10_14028706","10_13827148"
"10_14115333","10_13827148"
"10_14694520","10_14696898"
"10_14878376","10_13827148"
"10_14878376","10_14696898"
"10_14919650","10_13827148"
"10_14919650","10_14696898"
"10_14998679","10_13827148"
"10_15136020","10_13827148"
"10_18947403","10_22723069"
"10_18947403","10_22918101"
"10_21781245","10_22723069"
"10_21813815","10_22723069"
"10_21818074","10_22723069"
"10_21818074","10_22918101"
"10_22290008","10_22723069"
"10_22604011","10_22723069"
"10_22632573","10_22723069"
"10_22997145","10_22918101"
"10_30017211","10_29946612"
"10_31606072","10_31419557"
"10_31606072","10_31431173"
"10_43629055","10_43881646"
"10_43759182","10_43881646"
"10_43946102","10_43881646"
"10_45406383","10_51575537"
"10_45428189","10_51575537"
"10_45446450","10_51575537"
"10_45491835","10_51575537"
"10_45808521","10_51575537"
"10_45865573","10_51575537"
"10_45940413","10_51575537"
"10_46088525","10_51575537"
"10_46167435","10_51575537"
"10_46967018","10_51575537"
"10_47081572","10_51575537"
"10_47148629","10_51575537"
"10_51479000","10_51575537"
"10_51543418","10_51575537"
"10_60026672","10_43881646"
"10_73845943","10_74006079"
"10_79786986","10_80901205"
"10_89620815","10_90022408"
"10_89754154","10_90022408"
"10_90344819","10_89675609"
"10_94588794","10_94448336"
"10_101190466","10_79594342"
"10_112061091","10_112361980"
"10_112631371","10_112361980"
"10_120837396","10_121414545"
"10_120964464","10_121065878"
"10_120964464","10_121414545"
"10_121294464","10_121065878"
"10_121329566","10_121065878"
"10_121355184","10_121065878"
"10_121355184","10_121414545"
"10_121484055","10_121414545"
"10_125849674","10_125788195"
"10_126106163","10_125788195"
"10_126106163","10_126423523"
"10_126429450","10_125788195"
"10_126429450","10_126220022"
"10_126429450","10_126227579"
"10_126429450","10_126289679"
"10_126429450","10_126313118"
"10_126473123","10_126220022"
"10_126473123","10_126227579"
"10_126489832","10_126220022"
"10_126489832","10_126227579"
"10_126629650","10_126220022"
"10_126632886","10_126220022"
"10_127511899","10_79594342"
"10_133794677","10_135200938"
"10_134206302","10_134398395"
"10_134255216","10_135081169"
"10_134255216","10_135200938"
"10_134350253","10_134398395"
"10_134350253","10_135081169"
"10_134350253","10_135200938"
"10_135119454","10_135200938"
"11_295655","11_612421"
"11_2714646","11_2545012"
"11_2878924","11_2545012"
"11_2889770","11_2545012"
"11_2904920","11_2545012"
"11_2942005","11_2545012"
"11_2965308","11_2545012"
"11_2965308","11_2961720"
"11_2983361","11_2545012"
"11_3000649","11_2545012"
"11_3011918","11_2545012"
"11_3023497","11_2545012"
"11_3067221","11_2545012"
"11_3074984","11_2545012"
"11_3208601","11_2545012"
"11_3245576","11_2545012"
"11_3397679","11_2961720"
"11_3860032","11_6428587"
"11_6410655","11_6428587"
"11_6462980","11_6428587"
"11_6501118","11_6428587"
"11_6621582","11_6428587"
"11_6625417","11_6428587"
"11_6628173","11_6428587"
"11_6639397","11_6428587"
"11_6641097","11_6428587"
"11_6674277","11_6428587"
"11_6692334","11_6428587"
"11_8575512","11_8280434"
"11_10311659","11_9775890"
"11_10325114","11_9775890"
"11_16759103","11_20409909"
"11_16759103","11_93470078"
"11_20002124","11_20111208"
"11_20179621","11_20409909"
"11_20384160","11_20111208"
"11_20384160","11_20409909"
"11_20384160","11_93470078"
"11_20620436","11_20111208"
"11_20620436","11_20409909"
"11_22850128","11_20409909"
"11_22851665","11_20409909"
"11_27384971","11_20409909"
"11_31530655","11_20409909"
"11_43380051","11_93470078"
"11_44113771","11_44535885"
"11_44325331","11_44535885"
"11_47660431","11_48128955"
"11_47731934","11_48128955"
"11_47746740","11_48128955"
"11_47782538","11_48128955"
"11_47865933","11_48128955"
"11_48001307","11_48128955"
"11_57081187","11_59437291"
"11_57092994","11_59437291"
"11_57092994","11_93470078"
"11_57095578","11_20409909"
"11_57095578","11_59437291"
"11_57103304","11_59437291"
"11_57295377","11_59437291"
"11_57433061","11_59437291"
"11_57507974","11_59437291"
"11_58908445","11_59437291"
"11_59321996","11_59437291"
"11_59379793","11_59437291"
"11_62552270","11_66051704"
"11_65121818","11_65293686"
"11_65127614","11_65293686"
"11_65207877","11_65293686"
"11_66101155","11_66051704"
"11_66154670","11_66442605"
"11_66171454","11_66442605"
"11_66188228","11_66442605"
"11_66200147","11_66442605"
"11_66232322","11_66442605"
"11_66309669","11_66442605"
"11_66359183","11_66442605"
"11_66379170","11_66401823"
"11_66379170","11_66442605"
"11_68666738","11_68861120"
"11_69449031","11_68861120"
"11_69486383","11_68861120"
"11_71229028","11_71258848"
"11_73679211","11_73727288"
"11_82610457","11_82869689"
"11_82680857","11_82869689"
"11_82745699","11_82869689"
"11_82773109","11_82869689"
"11_82773109","11_93470078"
"11_82867223","11_82869689"
"11_82867223","11_93470078"
"11_82899651","11_82869689"
"11_82993065","11_82869689"
"11_82993065","11_93470078"
"11_84430204","11_85459569"
"11_85331493","11_85459569"
"11_85392089","11_85459569"
"11_85395419","11_85459569"
"11_85517726","11_85459569"
"11_85559533","11_85459569"
"11_85778970","11_82869689"
"11_85778970","11_85459569"
"11_85952696","11_85459569"
"11_85952696","11_93470078"
"11_86009291","11_85459569"
"11_89948284","11_93470078"
"11_92929974","11_93470078"
"11_93393566","11_93470078"
"11_93450383","11_93470078"
"11_93472619","11_93470078"
"11_93516090","11_82869689"
"11_93516090","11_93470078"
"11_93861722","11_93470078"
"11_94203874","11_93470078"
"11_94223710","11_93470078"
"11_95509487","11_94839920"
"11_96072441","11_95889135"
"11_96122634","11_95889135"
"11_102216438","11_93470078"
"11_102979730","11_20409909"
"11_102979730","11_93470078"
"11_107327827","11_93470078"
"11_108093134","11_93470078"
"11_116640801","11_118982533"
"11_118657194","11_118576260"
"11_118752447","11_118576260"
"11_118786462","11_118576260"
"11_118825488","11_118576260"
"11_118864148","11_118576260"
"11_118888985","11_118576260"
"11_119061236","11_118982533"
"11_125493297","11_20409909"
"11_125770135","11_20409909"
"11_125931954","11_20409909"
"11_129147762","11_20409909"
"11_130731664","11_130260453"
"11_130731664","11_130291023"
"11_130782289","11_130291023"
"11_133825146","11_133926760"
"11_133938226","11_133926760"
"11_134040846","11_133926760"
"11_134090389","11_133926760"
"11_134121555","11_133926760"
"11_134140117","11_133926760"
"11_134198546","11_133926760"
"12_2024526","12_1915313"
"12_6444218","12_6741804"
"12_6553533","12_6741804"
"12_6558665","12_6741804"
"12_6575196","12_6741804"
"12_6602233","12_6741804"
"12_6641136","12_6741804"
"12_6658619","12_6741804"
"12_6666582","12_6741804"
"12_6685050","12_6741804"
"12_6749804","12_6741804"
"12_6754441","12_6741804"
"12_6771399","12_6741804"
"12_6782757","12_6741804"
"12_6801801","12_6741804"
"12_6831898","12_6741804"
"12_6874349","12_6741804"
"12_6875081","12_6741804"
"12_6895382","12_6741804"
"12_6921878","12_6741804"
"12_6943615","12_6741804"
"12_6956172","12_6741804"
"12_6965724","12_6741804"
"12_7063703","12_6741804"
"12_7078398","12_6741804"
"12_7276374","12_6741804"
"12_12712921","12_12616630"
"12_12864726","12_11820180"
"12_12864726","12_12616630"
"12_12874876","12_11820180"
"12_12874876","12_12616630"
"12_13152284","12_14412861"
"12_13342838","12_13061258"
"12_14514454","12_14408888"
"12_14514454","12_14412861"
"12_14682238","12_14412861"
"12_14710668","12_14408888"
"12_14710668","12_14412861"
"12_14710668","12_15133767"
"12_14817539","12_14412861"
"12_14910558","12_14408888"
"12_14910558","12_14412861"
"12_14910558","12_15133767"
"12_14925728","12_14408888"
"12_14925728","12_14412861"
"12_14925728","12_15133767"
"12_14955938","12_14408888"
"12_14955938","12_14412861"
"12_14955938","12_15133767"
"12_14965625","12_15133767"
"12_14993124","12_15133767"
"12_14994299","12_15133767"
"12_15038075","12_15133767"
"12_15091243","12_14412861"
"12_15091243","12_15133767"
"12_15124372","12_14412861"
"12_30846016","12_29543360"
"12_30906902","12_29543360"
"12_31476368","12_31791629"
"12_31479638","12_31791629"
"12_31545446","12_31791629"
"12_31597896","12_31791629"
"12_31960649","12_31899789"
"12_32052599","12_31899789"
"12_32111561","12_31791629"
"12_32111561","12_31899789"
"12_32259284","12_31791629"
"12_32259284","12_31899789"
"12_32546770","12_31791629"
"12_32628784","12_31791629"
"12_32903689","12_31791629"
"12_49460314","12_49626095"
"12_49488809","12_49626095"
"12_49578753","12_49626095"
"12_51438621","12_51710364"
"12_51475368","12_51710364"
"12_52665688","12_53296178"
"12_52705686","12_53296178"
"12_52759268","12_53296178"
"12_52772817","12_53296178"
"12_52798557","12_53296178"
"12_52944103","12_53296178"
"12_53688770","12_53775066"
"12_53718188","12_53775066"
"12_53738932","12_53775066"
"12_53815443","12_53775066"
"12_53888594","12_53775066"
"12_53888594","12_56321720"
"12_53888594","12_112451950"
"12_53894681","12_53775066"
"12_54386487","12_54778740"
"12_54402007","12_54778740"
"12_54580445","12_54778740"
"12_54668939","12_54778740"
"12_54689885","12_54940769"
"12_54726168","12_54778740"
"12_54757256","12_54778740"
"12_54810596","12_56321720"
"12_56105899","12_56321720"
"12_56113720","12_56321720"
"12_56210361","12_56321720"
"12_56214687","12_56321720"
"12_56236275","12_56321720"
"12_56434788","12_56321720"
"12_56497138","12_56321720"
"12_56499407","12_56321720"
"12_56510912","12_56321720"
"12_56581323","12_56321720"
"12_56614586","12_56321720"
"12_56661468","12_56321720"
"12_57022867","12_56321720"
"12_58134516","12_56321720"
"12_58141865","12_56321720"
"12_58161745","12_56321720"
"12_58173701","12_56321720"
"12_58236623","12_56321720"
"12_64995195","12_66622185"
"12_65013228","12_66622185"
"12_66522874","12_66622185"
"12_66563076","12_66622185"
"12_66582658","12_66622185"
"12_66690971","12_66622185"
"12_67656279","12_66622185"
"12_70121150","12_70761382"
"12_70633189","12_70761382"
"12_72028600","12_70761382"
"12_72056566","12_70761382"
"12_72058538","12_70761382"
"12_72146912","12_70761382"
"12_72232054","12_70761382"
"12_89917112","12_89636796"
"12_93956470","12_94160300"
"12_93963636","12_94160300"
"12_98986764","12_112451950"
"12_110150727","12_109899029"
"12_110315653","12_109899029"
"12_110432839","12_110907037"
"12_110432839","12_110940062"
"12_110904166","12_110940062"
"12_110906266","12_110940062"
"12_110933755","12_110907037"
"12_110938613","12_110907037"
"12_111018469","12_110907037"
"12_111018469","12_110940062"
"12_111048138","12_110907037"
"12_111048138","12_110940062"
"12_111066104","12_110907037"
