"ID","Genes","Promoter","CpGs"
"""11_1754042""",".",FALSE,FALSE
"""11_1756643""",".",FALSE,FALSE
"""11_1832259""",".",FALSE,FALSE
"""11_1837720""",".",FALSE,FALSE
"""11_1891521""",".",FALSE,FALSE
"""11_2164632""",".",FALSE,FALSE
"""11_2165129""",".",FALSE,FALSE
"""11_2169843""",".",FALSE,FALSE
"""11_2172798""",".",FALSE,FALSE
"""11_2173107""",".",FALSE,FALSE
"""11_2206113""",".",FALSE,FALSE
"""11_2208024""",".",FALSE,FALSE
"""11_2287493""",".",FALSE,FALSE
"""11_2309639""",".",FALSE,FALSE
"""11_2317151""",".",FALSE,FALSE
"""11_2350129""",".",FALSE,FALSE
"""11_2388006""",".",FALSE,FALSE
"""11_2398080""",".",FALSE,FALSE
"""11_2501117""",".",FALSE,FALSE
"""11_2507919""",".",FALSE,FALSE
"""11_2508196""",".",FALSE,FALSE
"""11_2512350""",".",FALSE,FALSE
"""11_2512880""",".",FALSE,FALSE
"""11_2519771""",".",FALSE,FALSE
"""11_2524432""",".",FALSE,FALSE
"""11_2526545""",".",FALSE,FALSE
"""11_2529602""",".",FALSE,FALSE
"""11_2529998""",".",FALSE,FALSE
"""11_2538146""",".",FALSE,FALSE
"""11_2543839""",".",FALSE,FALSE
"""11_2545012""",".",FALSE,FALSE
"""11_2558431""",".",FALSE,FALSE
"""11_2568002""",".",FALSE,FALSE
"""11_2573011""",".",FALSE,FALSE
"""11_2576484""",".",FALSE,FALSE
"""11_2577138""",".",FALSE,FALSE
"""11_19961098""",".",FALSE,FALSE
"""11_130868752""",".",FALSE,FALSE
"""11_66430598""",".",FALSE,FALSE
"""11_66440413""",".",FALSE,FALSE
"""11_66441356""",".",FALSE,FALSE
"""11_66442605""",".",FALSE,FALSE
"""11_66568019""",".",FALSE,FALSE
"""11_66586590""",".",FALSE,FALSE
"""11_66465517""",".",FALSE,FALSE
"""11_66928877""",".",FALSE,FALSE
"""11_66933073""",".",FALSE,FALSE
"""11_66935127""",".",FALSE,FALSE
"""11_66935306""",".",FALSE,FALSE
"""11_66942675""",".",FALSE,FALSE
"""11_66944906""",".",FALSE,FALSE
"""11_66980727""",".",FALSE,FALSE
"""11_66998374""",".",FALSE,FALSE
"""11_66998714""",".",FALSE,FALSE
"""11_67001642""",".",FALSE,FALSE
"""11_67015708""",".",FALSE,FALSE
"""11_67018839""",".",FALSE,FALSE
"""11_67019226""",".",FALSE,FALSE
"""11_67083125""",".",FALSE,FALSE
"""11_66740699""","C11orf86",FALSE,FALSE
"""12_664724""",".",FALSE,FALSE
"""12_676034""",".",FALSE,FALSE
"""12_676635""",".",FALSE,FALSE
"""12_678670""",".",FALSE,FALSE
"""12_688630""",".",FALSE,FALSE
"""12_688907""",".",FALSE,FALSE
"""12_689112""",".",FALSE,FALSE
"""12_705386""",".",FALSE,FALSE
"""12_706154""",".",FALSE,FALSE
"""12_707197""",".",FALSE,FALSE
"""12_709278""",".",FALSE,FALSE
"""12_726021""",".",FALSE,FALSE
"""12_729050""",".",FALSE,FALSE
"""12_732139""",".",FALSE,FALSE
"""12_736438""",".",FALSE,FALSE
"""12_742028""",".",FALSE,FALSE
"""12_745780""",".",FALSE,FALSE
"""12_749503""",".",FALSE,FALSE
"""12_773249""",".",FALSE,FALSE
"""12_773400""",".",FALSE,FALSE
"""12_775602""",".",FALSE,FALSE
"""12_777533""",".",FALSE,FALSE
"""12_786189""",".",FALSE,FALSE
"""12_1696600""",".",FALSE,FALSE
"""12_6104825""",".",FALSE,FALSE
"""12_6397114""",".",FALSE,FALSE
"""12_6404723""",".",FALSE,FALSE
"""12_6407964""",".",FALSE,FALSE
"""12_6412142""",".",FALSE,FALSE
"""12_6413581""",".",FALSE,FALSE
"""12_6420941""",".",FALSE,FALSE
"""12_6425335""",".",FALSE,FALSE
"""12_6429519""",".",FALSE,FALSE
"""12_6431309""",".",FALSE,FALSE
"""12_6432691""",".",FALSE,FALSE
"""12_6439184""",".",FALSE,FALSE
"""12_6443462""",".",FALSE,FALSE
"""12_6455943""",".",FALSE,FALSE
"""12_6460897""",".",FALSE,FALSE
"""12_6466100""",".",FALSE,FALSE
"""12_6468119""",".",FALSE,FALSE
"""12_6490804""",".",FALSE,FALSE
"""12_6500497""",".",FALSE,FALSE
"""12_6503447""",".",FALSE,FALSE
"""12_6513549""",".",FALSE,FALSE
"""12_6523248""",".",FALSE,FALSE
"""12_6525762""",".",FALSE,FALSE
"""12_6580414""",".",FALSE,FALSE
"""12_6589559""",".",FALSE,FALSE
"""12_6606236""",".",FALSE,FALSE
"""12_6633363""",".",FALSE,FALSE
"""12_6637679""",".",FALSE,FALSE
"""12_6639882""",".",FALSE,FALSE
"""12_6645917""",".",FALSE,FALSE
"""12_6658368""",".",FALSE,FALSE
"""12_6692988""",".",FALSE,FALSE
"""12_6700504""",".",FALSE,FALSE
"""12_6704540""",".",FALSE,FALSE
"""12_6710290""",".",FALSE,FALSE
"""12_6776626""",".",FALSE,FALSE
"""12_6777381""",".",FALSE,FALSE
"""12_6800741""",".",FALSE,FALSE
"""12_6801641""",".",FALSE,FALSE
"""12_6833420""",".",FALSE,FALSE
"""12_6836028""",".",FALSE,FALSE
"""12_6837434""",".",FALSE,FALSE
"""12_6840876""",".",FALSE,FALSE
"""12_6848705""",".",FALSE,FALSE
"""12_6869045""",".",FALSE,FALSE
"""12_6883919""",".",FALSE,FALSE
"""12_6901850""",".",FALSE,FALSE
"""12_6905539""",".",FALSE,FALSE
"""12_6905770""",".",FALSE,FALSE
"""12_6908498""",".",FALSE,FALSE
"""12_6964791""",".",FALSE,FALSE
"""12_6994880""",".",FALSE,FALSE
"""12_7036349""",".",FALSE,FALSE
"""12_7040216""",".",FALSE,FALSE
"""12_7083462""",".",FALSE,FALSE
"""12_7108661""",".",FALSE,FALSE
"""12_7111461""",".",FALSE,FALSE
"""12_7115108""",".",FALSE,FALSE
"""12_7115368""",".",FALSE,FALSE
"""12_7115554""",".",FALSE,FALSE
"""12_7121859""",".",FALSE,FALSE
"""12_7174228""",".",FALSE,FALSE
"""12_7290837""",".",FALSE,FALSE
"""12_49660945""",".",FALSE,FALSE
"""12_49662574""",".",FALSE,FALSE
"""12_49668760""",".",FALSE,FALSE
"""12_49669831""",".",FALSE,FALSE
"""12_49670079""",".",FALSE,FALSE
"""12_49698372""",".",FALSE,FALSE
"""12_49708726""",".",FALSE,FALSE
"""12_49709620""",".",FALSE,FALSE
"""12_49720279""",".",FALSE,FALSE
"""12_49731693""",".",FALSE,FALSE
"""12_49742815""",".",FALSE,FALSE
"""12_49743165""",".",FALSE,FALSE
"""12_49750374""",".",FALSE,FALSE
"""12_49750967""",".",FALSE,FALSE
"""12_49751314""",".",FALSE,FALSE
"""13_30281040""",".",FALSE,FALSE
"""13_30683402""",".",FALSE,FALSE
"""13_30688339""",".",FALSE,FALSE
"""13_30689848""",".",FALSE,FALSE
"""13_30691555""",".",FALSE,FALSE
"""13_31037009""",".",FALSE,FALSE
"""14_23440380""",".",FALSE,FALSE
"""14_23441666""",".",FALSE,FALSE
"""14_23452437""",".",FALSE,FALSE
"""14_23454156""",".",FALSE,FALSE
"""14_23454899""",".",FALSE,FALSE
"""14_23458524""",".",FALSE,FALSE
"""14_23462801""",".",FALSE,FALSE
"""14_23532568""",".",FALSE,FALSE
"""14_23631714""",".",FALSE,FALSE
"""14_23654827""",".",FALSE,FALSE
"""14_23659139""",".",FALSE,FALSE
"""14_23664033""",".",FALSE,FALSE
"""14_23674365""",".",FALSE,FALSE
"""14_23741947""",".",FALSE,FALSE
"""14_23744671""",".",FALSE,FALSE
"""14_23754113""",".",FALSE,FALSE
"""14_23796208""",".",FALSE,FALSE
"""14_23799086""",".",FALSE,FALSE
"""14_102427989""",".",FALSE,FALSE
"""14_102982769""",".",FALSE,FALSE
"""14_102993812""",".",FALSE,FALSE
"""14_103111054""",".",FALSE,FALSE
"""14_103129199""",".",FALSE,FALSE
"""14_103130173""",".",FALSE,FALSE
"""14_103136609""",".",FALSE,FALSE
"""14_103142117""",".",FALSE,FALSE
"""14_103148389""",".",FALSE,FALSE
"""14_103148836""",".",FALSE,FALSE
"""14_103151478""",".",FALSE,FALSE
"""14_103152816""",".",FALSE,FALSE
"""14_103160500""",".",FALSE,FALSE
"""14_103163210""",".",FALSE,FALSE
"""14_103164848""",".",FALSE,FALSE
"""14_103169831""",".",FALSE,FALSE
"""14_103175623""",".",FALSE,FALSE
"""14_103176084""",".",FALSE,FALSE
"""14_103178299""",".",FALSE,FALSE
"""14_103194966""",".",FALSE,FALSE
"""14_103195399""",".",FALSE,FALSE
"""14_103226453""",".",FALSE,FALSE
"""14_103233814""",".",FALSE,FALSE
"""14_103257105""",".",FALSE,FALSE
"""14_103261359""",".",FALSE,FALSE
"""14_103316146""",".",FALSE,FALSE
"""14_103337746""",".",FALSE,FALSE
"""14_103340130""",".",FALSE,FALSE
"""14_103355451""",".",FALSE,FALSE
"""14_103410671""",".",FALSE,FALSE
"""14_103557107""",".",FALSE,FALSE
"""16_104232""",".",FALSE,FALSE
"""16_110869""",".",FALSE,FALSE
"""16_112847""",".",FALSE,FALSE
"""16_115912""",".",FALSE,FALSE
"""16_116691""",".",FALSE,FALSE
"""16_124057""",".",FALSE,FALSE
"""16_146218""",".",FALSE,FALSE
"""16_147750""",".",FALSE,FALSE
"""16_150249""",".",FALSE,FALSE
"""16_151498""",".",FALSE,FALSE
"""16_155257""",".",FALSE,FALSE
"""16_160531""",".",FALSE,FALSE
"""16_164688""",".",FALSE,FALSE
"""16_191221""",".",FALSE,FALSE
"""16_231770""",".",FALSE,FALSE
"""16_249074""",".",FALSE,FALSE
"""16_263353""",".",FALSE,FALSE
"""16_285341""",".",FALSE,FALSE
"""16_295762""",".",FALSE,FALSE
"""16_1719372""",".",FALSE,FALSE
"""16_1744796""",".",FALSE,FALSE
"""16_391940""",".",FALSE,FALSE
"""16_4478596""",".",FALSE,FALSE
"""16_4494813""",".",FALSE,FALSE
"""16_4527994""",".",FALSE,FALSE
"""16_4533099""",".",FALSE,FALSE
"""16_4555258""",".",FALSE,FALSE
"""16_4557564""",".",FALSE,FALSE
"""16_4558642""",".",FALSE,FALSE
"""16_4565088""",".",FALSE,FALSE
"""16_4567129""",".",FALSE,FALSE
"""16_4570706""",".",FALSE,FALSE
"""16_4573552""",".",FALSE,FALSE
"""16_4574489""",".",FALSE,FALSE
"""16_4684950""",".",FALSE,FALSE
"""16_4690912""",".",FALSE,FALSE
"""16_29872263""",".",FALSE,FALSE
"""16_29984356""",".",FALSE,FALSE
"""16_29986877""",".",FALSE,FALSE
"""16_30008234""",".",FALSE,FALSE
"""16_30060726""",".",FALSE,FALSE
"""16_30063260""",".",FALSE,FALSE
"""16_30065590""",".",FALSE,FALSE
"""16_30087897""",".",FALSE,FALSE
"""16_30088079""",".",FALSE,FALSE
"""16_30089474""",".",FALSE,FALSE
"""16_30114503""",".",FALSE,FALSE
"""16_30126896""",".",FALSE,FALSE
"""16_30127852""",".",FALSE,FALSE
"""16_30128498""",".",FALSE,FALSE
"""16_30369356""",".",FALSE,FALSE
"""16_30375855""",".",FALSE,FALSE
"""16_30378103""",".",FALSE,FALSE
"""16_30390016""",".",FALSE,FALSE
"""16_30402492""",".",FALSE,FALSE
"""16_30403990""",".",FALSE,FALSE
"""16_30407809""",".",FALSE,FALSE
"""16_30414270""",".",FALSE,FALSE
"""16_30425870""",".",FALSE,FALSE
"""16_30436075""",".",FALSE,FALSE
"""16_30451491""",".",FALSE,FALSE
"""16_30462200""",".",FALSE,FALSE
"""16_30525029""",".",FALSE,FALSE
"""16_30529440""",".",FALSE,FALSE
"""16_30640801""",".",FALSE,FALSE
"""16_30641878""",".",FALSE,FALSE
"""16_30645648""",".",FALSE,FALSE
"""16_30701399""",".",FALSE,FALSE
"""16_30886041""",".",FALSE,FALSE
"""16_30977969""",".",FALSE,FALSE
"""16_31048052""",".",FALSE,FALSE
"""16_31057317""",".",FALSE,FALSE
"""16_31061529""",".",FALSE,FALSE
"""16_31083127""",".",FALSE,FALSE
"""16_31133605""",".",FALSE,FALSE
"""16_31168296""",".",FALSE,FALSE
"""16_31182771""",".",FALSE,FALSE
"""16_31198087""",".",FALSE,FALSE
"""16_31201956""",".",FALSE,FALSE
"""16_31207720""",".",FALSE,FALSE
"""16_31259607""",".",FALSE,FALSE
"""16_31262359""",".",FALSE,FALSE
"""16_31277680""",".",FALSE,FALSE
"""16_31306136""",".",FALSE,FALSE
"""16_31307133""",".",FALSE,FALSE
"""16_31329967""",".",FALSE,FALSE
"""16_31343766""",".",FALSE,FALSE
"""16_31343950""",".",FALSE,FALSE
"""16_31345582""",".",FALSE,FALSE
"""16_31357713""",".",FALSE,FALSE
"""16_31378176""",".",FALSE,FALSE
"""16_31386779""",".",FALSE,FALSE
"""16_31387995""",".",FALSE,FALSE
"""16_31394990""",".",FALSE,FALSE
"""16_31396918""",".",FALSE,FALSE
"""16_31404740""",".",FALSE,FALSE
"""16_31410507""",".",FALSE,FALSE
"""16_31417766""",".",FALSE,FALSE
"""16_31428773""",".",FALSE,FALSE
"""16_31440442""",".",FALSE,FALSE
"""16_31440985""",".",FALSE,FALSE
"""16_31445673""",".",FALSE,FALSE
"""16_31456520""",".",FALSE,FALSE
"""16_31462787""",".",FALSE,FALSE
"""16_31469798""",".",FALSE,FALSE
"""16_31472160""",".",FALSE,FALSE
"""16_31474222""",".",FALSE,FALSE
"""16_31707649""",".",FALSE,FALSE
"""16_31713410""",".",FALSE,FALSE
"""16_31864442""",".",FALSE,FALSE
"""16_31868344""",".",FALSE,FALSE
"""16_31868870""",".",FALSE,FALSE
"""16_31878285""",".",FALSE,FALSE
"""16_31892513""",".",FALSE,FALSE
"""16_83833872""",".",FALSE,FALSE
"""16_83843827""",".",FALSE,FALSE
"""16_83846602""",".",FALSE,FALSE
"""16_83853258""",".",FALSE,FALSE
"""16_83854007""",".",FALSE,FALSE
"""16_83919539""",".",FALSE,FALSE
"""16_83939531""",".",FALSE,FALSE
"""16_83960766""",".",FALSE,FALSE
"""16_83961912""",".",FALSE,FALSE
"""16_83965981""",".",FALSE,FALSE
"""16_83967671""",".",FALSE,FALSE
"""16_83988292""",".",FALSE,FALSE
"""16_84008329""",".",FALSE,FALSE
"""16_84009578""",".",FALSE,FALSE
"""16_84009910""",".",FALSE,FALSE
"""16_84010996""",".",FALSE,FALSE
"""16_84022563""",".",FALSE,FALSE
"""16_84092790""",".",FALSE,FALSE
"""16_84099191""",".",FALSE,FALSE
"""16_84103261""",".",FALSE,FALSE
"""16_84110472""",".",FALSE,FALSE
"""16_84111535""",".",FALSE,FALSE
"""16_84116111""",".",FALSE,FALSE
"""16_84119235""",".",FALSE,FALSE
"""16_84119615""",".",FALSE,FALSE
"""16_84121791""",".",FALSE,FALSE
"""16_84125947""",".",FALSE,FALSE
"""16_84130912""",".",FALSE,FALSE
"""16_84135174""",".",FALSE,FALSE
"""16_84498266""",".",FALSE,FALSE
"""16_84499606""",".",FALSE,FALSE
"""16_84502388""",".",FALSE,FALSE
"""16_84512129""",".",FALSE,FALSE
"""16_84519842""",".",FALSE,FALSE
"""16_84536212""",".",FALSE,FALSE
"""16_84539971""",".",FALSE,FALSE
"""16_84734407""",".",FALSE,FALSE
"""16_84734879""",".",FALSE,FALSE
"""16_84756898""",".",FALSE,FALSE
"""16_84766809""",".",FALSE,FALSE
"""16_84768160""",".",FALSE,FALSE
"""16_84772390""",".",FALSE,FALSE
"""16_84782306""",".",FALSE,FALSE
"""16_85063749""",".",FALSE,FALSE
"""16_84183897""",".",FALSE,FALSE
"""16_84269487""",".",FALSE,FALSE
"""16_84296229""",".",FALSE,FALSE
"""16_84297861""",".",FALSE,FALSE
"""16_84302688""",".",FALSE,FALSE
"""16_84322527""",".",FALSE,FALSE
"""16_84626157""",".",FALSE,FALSE
"""16_84639572""",".",FALSE,FALSE
"""16_84656751""",".",FALSE,FALSE
"""16_84672119""",".",FALSE,FALSE
"""16_84683597""",".",FALSE,FALSE
"""16_84690656""",".",FALSE,FALSE
"""16_84723971""",".",FALSE,FALSE
"""16_84737629""",".",FALSE,FALSE
"""16_84757173""",".",FALSE,FALSE
"""16_84769327""",".",FALSE,FALSE
"""16_84774930""",".",FALSE,FALSE
"""16_84775834""",".",FALSE,FALSE
"""16_84780543""",".",FALSE,FALSE
"""16_84788050""",".",FALSE,FALSE
"""16_84791135""",".",FALSE,FALSE
"""17_2""",".",FALSE,FALSE
"""17_263866""",".",FALSE,FALSE
"""17_290033""",".",FALSE,FALSE
"""17_418948""",".",FALSE,FALSE
"""17_424587""",".",FALSE,FALSE
"""17_431278""",".",FALSE,FALSE
"""17_431803""",".",FALSE,FALSE
"""17_433932""",".",FALSE,FALSE
"""17_441866""",".",FALSE,FALSE
"""17_444240""",".",FALSE,FALSE
"""17_456019""",".",FALSE,FALSE
"""17_459810""",".",FALSE,FALSE
"""17_463344""",".",FALSE,FALSE
"""17_466988""",".",FALSE,FALSE
"""17_468802""",".",FALSE,FALSE
"""17_469737""",".",FALSE,FALSE
"""17_495890""",".",FALSE,FALSE
"""17_503333""",".",FALSE,FALSE
"""17_504800""",".",FALSE,FALSE
"""17_505129""",".",FALSE,FALSE
"""17_507099""",".",FALSE,FALSE
"""17_507271""",".",FALSE,FALSE
"""17_510344""",".",FALSE,FALSE
"""17_511257""",".",FALSE,FALSE
"""17_511561""",".",FALSE,FALSE
"""17_527854""",".",FALSE,FALSE
"""17_542459""",".",FALSE,FALSE
"""17_553907""",".",FALSE,FALSE
"""17_557036""",".",FALSE,FALSE
"""17_564216""",".",FALSE,FALSE
"""17_570522""",".",FALSE,FALSE
"""17_580138""",".",FALSE,FALSE
"""17_594638""",".",FALSE,FALSE
"""17_595579""",".",FALSE,FALSE
"""17_597095""",".",FALSE,FALSE
"""17_597326""",".",FALSE,FALSE
"""17_598087""",".",FALSE,FALSE
"""17_601985""",".",FALSE,FALSE
"""17_603865""",".",FALSE,FALSE
"""17_612289""",".",FALSE,FALSE
"""17_618551""",".",FALSE,FALSE
"""17_637677""",".",FALSE,FALSE
"""17_641016""",".",FALSE,FALSE
"""17_662567""",".",FALSE,FALSE
"""17_2335880""",".",FALSE,FALSE
"""17_2367331""",".",FALSE,FALSE
"""17_2370394""",".",FALSE,FALSE
"""17_2373462""",".",FALSE,FALSE
"""17_2379227""",".",FALSE,FALSE
"""17_2381777""",".",FALSE,FALSE
"""17_2382622""",".",FALSE,FALSE
"""17_2383700""",".",FALSE,FALSE
"""17_2386494""",".",FALSE,FALSE
"""17_2387425""",".",FALSE,FALSE
"""17_2388370""",".",FALSE,FALSE
"""17_2393096""",".",FALSE,FALSE
"""17_2571064""",".",FALSE,FALSE
"""17_2944856""",".",FALSE,FALSE
"""17_3906764""",".",FALSE,FALSE
"""17_3908978""",".",FALSE,FALSE
"""17_3918354""",".",FALSE,FALSE
"""17_3920443""",".",FALSE,FALSE
"""17_3936013""",".",FALSE,FALSE
"""17_3938539""",".",FALSE,FALSE
"""17_3947089""",".",FALSE,FALSE
"""17_3957002""",".",FALSE,FALSE
"""17_3971522""",".",FALSE,FALSE
"""17_3975595""",".",FALSE,FALSE
"""17_3977271""",".",FALSE,FALSE
"""17_3999155""",".",FALSE,FALSE
"""17_4013335""",".",FALSE,FALSE
"""17_6564954""",".",FALSE,FALSE
"""17_6803449""",".",FALSE,FALSE
"""17_6816074""",".",FALSE,FALSE
"""17_6817640""",".",FALSE,FALSE
"""17_6818610""",".",FALSE,FALSE
"""17_6819249""",".",FALSE,FALSE
"""17_6941133""",".",FALSE,FALSE
"""17_7018551""",".",FALSE,FALSE
"""17_7025503""",".",FALSE,FALSE
"""17_7027884""",".",FALSE,FALSE
"""17_7035392""",".",FALSE,FALSE
"""17_7042153""",".",FALSE,FALSE
"""17_7043033""",".",FALSE,FALSE
"""17_7043845""",".",FALSE,FALSE
"""17_7049582""",".",FALSE,FALSE
"""17_7056028""",".",FALSE,FALSE
"""17_7064240""",".",FALSE,FALSE
"""17_7064806""",".",FALSE,FALSE
"""17_7071055""",".",FALSE,FALSE
"""17_7073544""",".",FALSE,FALSE
"""17_7081602""",".",FALSE,FALSE
"""17_7087594""",".",FALSE,FALSE
"""17_7088111""",".",FALSE,FALSE
"""17_7105343""",".",FALSE,FALSE
"""17_7113469""",".",FALSE,FALSE
"""17_7129234""",".",FALSE,FALSE
"""17_7131682""",".",FALSE,FALSE
"""17_7217700""",".",FALSE,FALSE
"""17_7225399""",".",FALSE,FALSE
"""17_7229333""",".",FALSE,FALSE
"""17_7247885""",".",FALSE,FALSE
"""17_7293896""",".",FALSE,FALSE
"""17_7391204""",".",FALSE,FALSE
"""17_7440819""",".",FALSE,FALSE
"""17_7495224""",".",FALSE,FALSE
"""17_73647826""",".",FALSE,FALSE
"""17_73734221""",".",FALSE,FALSE
"""17_73738487""",".",FALSE,FALSE
"""17_73739067""",".",FALSE,FALSE
"""17_73743031""",".",FALSE,FALSE
"""18_823967""",".",FALSE,FALSE
"""18_2546379""",".",FALSE,FALSE
"""18_2547995""",".",FALSE,FALSE
"""18_2549212""",".",FALSE,FALSE
"""18_2550671""",".",FALSE,FALSE
"""18_2557628""",".",FALSE,FALSE
"""18_2558694""",".",FALSE,FALSE
"""18_2563053""",".",FALSE,FALSE
"""18_2564027""",".",FALSE,FALSE
"""18_2573444""",".",FALSE,FALSE
"""18_2586970""",".",FALSE,FALSE
"""18_2587529""",".",FALSE,FALSE
"""18_2589181""",".",FALSE,FALSE
"""18_2589417""",".",FALSE,FALSE
"""18_2591223""",".",FALSE,FALSE
"""18_2591702""",".",FALSE,FALSE
"""18_2602213""",".",FALSE,FALSE
"""18_2602958""",".",FALSE,FALSE
"""18_2605912""",".",FALSE,FALSE
"""18_2608153""",".",FALSE,FALSE
"""18_2609166""",".",FALSE,FALSE
"""18_2610517""",".",FALSE,FALSE
"""18_2611510""",".",FALSE,FALSE
"""18_2637095""",".",FALSE,FALSE
"""18_2642383""",".",FALSE,FALSE
"""18_2738359""",".",FALSE,FALSE
"""18_2752738""",".",FALSE,FALSE
"""18_2776649""",".",FALSE,FALSE
"""18_2780536""",".",FALSE,FALSE
"""18_2800302""",".",FALSE,FALSE
"""18_2951347""",".",FALSE,FALSE
"""18_2953505""",".",FALSE,FALSE
"""18_2962925""",".",FALSE,FALSE
"""18_2969163""",".",FALSE,FALSE
"""18_2971538""",".",FALSE,FALSE
"""18_2977223""",".",FALSE,FALSE
"""18_2993817""",".",FALSE,FALSE
"""18_2995960""",".",FALSE,FALSE
"""18_3177304""",".",FALSE,FALSE
"""18_3251153""",".",FALSE,FALSE
"""18_3252545""",".",FALSE,FALSE
"""18_3252769""",".",FALSE,FALSE
"""18_3254263""",".",FALSE,FALSE
"""18_3255294""",".",FALSE,FALSE
"""18_3267362""",".",FALSE,FALSE
"""18_3451290""",".",FALSE,FALSE
"""19_1981374""",".",FALSE,FALSE
"""19_2437457""",".",FALSE,FALSE
"""19_2594686""",".",FALSE,FALSE
"""19_2755078""",".",FALSE,FALSE
"""19_2239500""",".",FALSE,FALSE
"""19_9733656""",".",FALSE,FALSE
"""19_9985795""",".",FALSE,FALSE
"""19_10027074""",".",FALSE,FALSE
"""19_10035488""",".",FALSE,FALSE
"""19_10039509""",".",FALSE,FALSE
"""19_10043065""",".",FALSE,FALSE
"""19_10049458""",".",FALSE,FALSE
"""19_10052444""",".",FALSE,FALSE
"""19_10179796""",".",FALSE,FALSE
"""19_10182543""",".",FALSE,FALSE
"""19_10244928""",".",FALSE,FALSE
"""19_10251841""",".",FALSE,FALSE
"""19_10258851""",".",FALSE,FALSE
"""19_10307290""",".",FALSE,FALSE
"""19_10355300""",".",FALSE,FALSE
"""19_10448788""",".",FALSE,FALSE
"""19_10467638""",".",FALSE,FALSE
"""19_10477841""",".",FALSE,FALSE
"""19_10497952""",".",FALSE,FALSE
"""19_10503067""",".",FALSE,FALSE
"""19_10515731""",".",FALSE,FALSE
"""19_10539125""",".",FALSE,FALSE
"""19_10623935""",".",FALSE,FALSE
"""19_10666468""",".",FALSE,FALSE
"""19_10348942""",".",FALSE,FALSE
"""19_10355515""",".",FALSE,FALSE
"""19_10381519""",".",FALSE,FALSE
"""19_10621347""",".",FALSE,FALSE
"""19_10704754""",".",FALSE,FALSE
"""19_10757555""",".",FALSE,FALSE
"""19_10759046""",".",FALSE,FALSE
"""19_10760658""",".",FALSE,FALSE
"""19_10772956""",".",FALSE,FALSE
"""19_10808513""",".",FALSE,FALSE
"""19_11798757""",".",FALSE,FALSE
"""19_16880566""",".",FALSE,FALSE
"""19_17359492""",".",FALSE,FALSE
"""19_40436492""","FCGBP",FALSE,FALSE
"""19_40902499""",".",FALSE,FALSE
"""19_37183682""",".",FALSE,FALSE
"""19_52391797""",".",FALSE,FALSE
"""19_52422302""",".",FALSE,FALSE
"""19_52431617""",".",FALSE,FALSE
"""15_71974614""",".",FALSE,FALSE
"""2_21455578""",".",FALSE,FALSE
"""2_23617145""",".",FALSE,FALSE
"""2_23619638""",".",FALSE,FALSE
"""2_23620230""",".",FALSE,FALSE
"""2_23716976""",".",FALSE,FALSE
"""2_23746046""",".",FALSE,FALSE
"""2_23748788""",".",FALSE,FALSE
"""2_23754482""",".",FALSE,FALSE
"""2_23762763""",".",FALSE,FALSE
"""2_23788461""",".",FALSE,FALSE
"""2_23789512""",".",FALSE,FALSE
"""2_23789675""",".",FALSE,FALSE
"""2_23797475""",".",FALSE,FALSE
"""2_23982157""",".",FALSE,FALSE
"""2_30642910""",".",FALSE,FALSE
"""2_30650274""",".",FALSE,FALSE
"""2_30672783""",".",FALSE,FALSE
"""2_30677435""",".",FALSE,FALSE
"""2_30681750""",".",FALSE,FALSE
"""2_30682652""",".",FALSE,FALSE
"""2_30683811""",".",FALSE,FALSE
"""2_30685524""",".",FALSE,FALSE
"""2_30694821""",".",FALSE,FALSE
"""2_30696276""",".",FALSE,FALSE
"""2_30707517""",".",FALSE,FALSE
"""2_30710951""",".",FALSE,FALSE
"""2_30714482""",".",FALSE,FALSE
"""2_30714794""",".",FALSE,FALSE
"""2_30717662""",".",FALSE,FALSE
"""2_30718882""",".",FALSE,FALSE
"""2_30723270""",".",FALSE,FALSE
"""2_30725357""",".",FALSE,FALSE
"""2_30729023""",".",FALSE,FALSE
"""2_30751934""",".",FALSE,FALSE
"""2_30766985""",".",FALSE,FALSE
"""2_30767899""",".",FALSE,FALSE
"""2_30770203""",".",FALSE,FALSE
"""2_30802144""",".",FALSE,FALSE
"""2_30824512""",".",FALSE,FALSE
"""2_30826249""",".",FALSE,FALSE
"""2_30852607""",".",FALSE,FALSE
"""2_30856927""",".",FALSE,FALSE
"""2_30858958""",".",FALSE,FALSE
"""2_30860150""",".",FALSE,FALSE
"""2_30866859""",".",FALSE,FALSE
"""2_30869312""",".",FALSE,FALSE
"""2_30880396""",".",FALSE,FALSE
"""2_30883788""",".",FALSE,FALSE
"""2_30888200""",".",FALSE,FALSE
"""2_30904056""",".",FALSE,FALSE
"""2_30908617""",".",FALSE,FALSE
"""2_30910564""",".",FALSE,FALSE
"""2_30911341""",".",FALSE,FALSE
"""2_30927302""",".",FALSE,FALSE
"""2_30935508""",".",FALSE,FALSE
"""2_30939463""",".",FALSE,FALSE
"""2_30945360""",".",FALSE,FALSE
"""2_31431087""",".",FALSE,FALSE
"""2_31441701""",".",FALSE,FALSE
"""2_31443388""",".",FALSE,FALSE
"""2_31446380""",".",FALSE,FALSE
"""2_31451480""",".",FALSE,FALSE
"""2_31478615""",".",FALSE,FALSE
"""2_31497836""",".",FALSE,FALSE
"""2_31535521""",".",FALSE,FALSE
"""2_31537047""",".",FALSE,FALSE
"""2_31545917""",".",FALSE,FALSE
